symbol,raw_lattice_anchor_ts_utc,interval_code,sensitivity_mode,selection_status,selected_template_time_shift_days,effective_schedule_origin_ts_utc,extension_sequence_index,marker_set,marker_ratio,marker_code,marker_kind,expected_ts_utc,observed_candle_open_ts_utc,observed_price,marker_residual_hours,matched
PEPE,2025-02-16T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,8.0,2025-02-24T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-03-29T23:28:19Z,2025-03-29T00:00:00Z,7.283e-06,0.0,True
PEPE,2025-02-16T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,8.0,2025-02-24T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-04-19T23:28:19Z,2025-04-19T00:00:00Z,6.6659e-06,0.0,True
PEPE,2025-02-16T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,8.0,2025-02-24T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-03-22T17:05:16Z,2025-03-22T00:00:00Z,6.8309e-06,0.0,True
PEPE,2025-02-16T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,8.0,2025-02-24T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-03-29T23:28:19Z,2025-03-29T00:00:00Z,7.283e-06,0.0,True
PEPE,2025-02-16T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,8.0,2025-02-24T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-04-19T23:28:19Z,2025-04-19T00:00:00Z,6.6659e-06,0.0,True
PEPE,2025-03-09T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-1.0,2025-03-08T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-04-03T17:05:16Z,2025-04-03T00:00:00Z,6.6776e-06,0.0,True
PEPE,2025-03-09T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-1.0,2025-03-08T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-04-10T23:28:19Z,2025-04-10T00:00:00Z,6.3814e-06,0.0,True
PEPE,2025-03-09T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-1.0,2025-03-08T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-05-01T23:28:19Z,2025-05-01T00:00:00Z,8.0276e-06,0.0,True
PEPE,2025-03-09T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-1.0,2025-03-08T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-04-03T17:05:16Z,2025-04-03T00:00:00Z,6.6776e-06,0.0,True
PEPE,2025-03-09T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-1.0,2025-03-08T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-04-10T23:28:19Z,2025-04-10T00:00:00Z,6.3814e-06,0.0,True
PEPE,2025-03-09T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-1.0,2025-03-08T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-05-01T23:28:19Z,2025-05-01T00:00:00Z,8.0276e-06,0.0,True
PEPE,2025-03-09T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-1.0,2025-03-08T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-04-03T17:05:16Z,2025-04-03T00:00:00Z,6.6776e-06,0.0,True
PEPE,2025-03-09T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-1.0,2025-03-08T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-04-10T23:28:19Z,2025-04-10T00:00:00Z,6.3814e-06,0.0,True
PEPE,2025-03-09T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-1.0,2025-03-08T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-05-01T23:28:19Z,2025-05-01T00:00:00Z,8.0276e-06,0.0,True
PEPE,2025-04-20T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-3.0,2025-04-17T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-05-13T17:05:16Z,2025-05-13T00:00:00Z,1.3489e-05,0.0,True
PEPE,2025-04-20T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-3.0,2025-04-17T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-05-20T23:28:19Z,2025-05-20T00:00:00Z,1.2138e-05,0.0,True
PEPE,2025-04-20T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-3.0,2025-04-17T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-06-10T23:28:19Z,2025-06-10T00:00:00Z,1.1911e-05,0.0,True
PEPE,2025-04-20T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,2025-04-17T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-05-13T17:05:16Z,2025-05-13T00:00:00Z,1.3489e-05,0.0,True
PEPE,2025-04-20T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,2025-04-17T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-05-20T23:28:19Z,2025-05-20T00:00:00Z,1.2138e-05,0.0,True
PEPE,2025-04-20T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,2025-04-17T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-06-10T23:28:19Z,2025-06-10T00:00:00Z,1.1911e-05,0.0,True
PEPE,2025-04-20T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-3.0,2025-04-17T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-05-13T17:05:16Z,2025-05-13T00:00:00Z,1.3489e-05,0.0,True
PEPE,2025-04-20T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-3.0,2025-04-17T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-05-20T23:28:19Z,2025-05-20T00:00:00Z,1.2138e-05,0.0,True
PEPE,2025-04-20T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-3.0,2025-04-17T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-06-10T23:28:19Z,2025-06-10T00:00:00Z,1.1911e-05,0.0,True
PEPE,2025-06-01T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-9.0,2025-05-23T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-06-18T17:05:16Z,2025-06-18T00:00:00Z,9.0609e-06,0.0,True
PEPE,2025-06-01T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-9.0,2025-05-23T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-06-25T23:28:19Z,2025-06-25T00:00:00Z,8.77e-06,0.0,True
PEPE,2025-06-01T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-9.0,2025-05-23T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-07-16T23:28:19Z,2025-07-16T00:00:00Z,1.2116e-05,0.0,True
PEPE,2025-06-01T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-9.0,2025-05-23T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-06-18T17:05:16Z,2025-06-18T00:00:00Z,9.0609e-06,0.0,True
PEPE,2025-06-01T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-9.0,2025-05-23T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-06-25T23:28:19Z,2025-06-25T00:00:00Z,8.77e-06,0.0,True
PEPE,2025-06-01T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-9.0,2025-05-23T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-07-16T23:28:19Z,2025-07-16T00:00:00Z,1.2116e-05,0.0,True
PEPE,2025-06-01T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-9.0,2025-05-23T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-06-18T17:05:16Z,2025-06-18T00:00:00Z,9.0609e-06,0.0,True
PEPE,2025-06-01T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-9.0,2025-05-23T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-06-25T23:28:19Z,2025-06-25T00:00:00Z,8.77e-06,0.0,True
PEPE,2025-06-01T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-9.0,2025-05-23T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-07-16T23:28:19Z,2025-07-16T00:00:00Z,1.2116e-05,0.0,True
PEPE,2025-07-13T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-10.5,2025-07-02T12:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-07-29T05:05:16Z,2025-07-29T00:00:00Z,1.0515e-05,0.0,True
PEPE,2025-07-13T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-10.5,2025-07-02T12:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-08-05T11:28:19Z,2025-08-05T00:00:00Z,9.3189e-06,0.0,True
PEPE,2025-07-13T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-10.5,2025-07-02T12:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-08-26T11:28:19Z,2025-08-26T00:00:00Z,8.7568e-06,0.0,True
PEPE,2025-07-13T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-10.5,2025-07-02T12:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-07-29T05:05:16Z,2025-07-29T00:00:00Z,1.0515e-05,0.0,True
PEPE,2025-07-13T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-10.5,2025-07-02T12:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-08-05T11:28:19Z,2025-08-05T00:00:00Z,9.3189e-06,0.0,True
PEPE,2025-07-13T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-10.5,2025-07-02T12:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-08-26T11:28:19Z,2025-08-26T00:00:00Z,8.7568e-06,0.0,True
PEPE,2025-07-13T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-10.5,2025-07-02T12:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-07-29T05:05:16Z,2025-07-29T00:00:00Z,1.0515e-05,0.0,True
PEPE,2025-07-13T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-10.5,2025-07-02T12:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-08-05T11:28:19Z,2025-08-05T00:00:00Z,9.3189e-06,0.0,True
PEPE,2025-07-13T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-10.5,2025-07-02T12:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-08-26T11:28:19Z,2025-08-26T00:00:00Z,8.7568e-06,0.0,True
PEPE,2025-08-03T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-10.5,2025-07-23T12:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-08-19T05:05:16Z,2025-08-19T00:00:00Z,9.307e-06,0.0,True
PEPE,2025-08-03T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-10.5,2025-07-23T12:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-08-26T11:28:19Z,2025-08-26T00:00:00Z,8.7568e-06,0.0,True
PEPE,2025-08-03T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-10.5,2025-07-23T12:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-09-16T11:28:19Z,2025-09-16T00:00:00Z,9.349e-06,0.0,True
PEPE,2025-08-03T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-10.5,2025-07-23T12:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-08-19T05:05:16Z,2025-08-19T00:00:00Z,9.307e-06,0.0,True
PEPE,2025-08-03T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-10.5,2025-07-23T12:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-08-26T11:28:19Z,2025-08-26T00:00:00Z,8.7568e-06,0.0,True
PEPE,2025-08-03T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-10.5,2025-07-23T12:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-09-16T11:28:19Z,2025-09-16T00:00:00Z,9.349e-06,0.0,True
PEPE,2025-08-03T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-10.5,2025-07-23T12:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-08-19T05:05:16Z,2025-08-19T00:00:00Z,9.307e-06,0.0,True
PEPE,2025-08-03T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-10.5,2025-07-23T12:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-08-26T11:28:19Z,2025-08-26T00:00:00Z,8.7568e-06,0.0,True
PEPE,2025-08-03T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-10.5,2025-07-23T12:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-09-16T11:28:19Z,2025-09-16T00:00:00Z,9.349e-06,0.0,True
PEPE,2025-08-24T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,1.0,2025-08-25T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-09-20T17:05:16Z,2025-09-20T00:00:00Z,9.2457e-06,0.0,True
PEPE,2025-08-24T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,1.0,2025-08-25T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-09-27T23:28:19Z,2025-09-27T00:00:00Z,8.0653e-06,0.0,True
PEPE,2025-08-24T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,1.0,2025-08-25T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-10-18T23:28:19Z,2025-10-18T00:00:00Z,5.8814e-06,0.0,True
PEPE,2025-08-24T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,1.0,2025-08-25T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-09-20T17:05:16Z,2025-09-20T00:00:00Z,9.2457e-06,0.0,True
PEPE,2025-08-24T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,1.0,2025-08-25T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-09-27T23:28:19Z,2025-09-27T00:00:00Z,8.0653e-06,0.0,True
PEPE,2025-08-24T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,1.0,2025-08-25T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-10-18T23:28:19Z,2025-10-18T00:00:00Z,5.8814e-06,0.0,True
PEPE,2025-08-24T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,1.0,2025-08-25T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-09-20T17:05:16Z,2025-09-20T00:00:00Z,9.2457e-06,0.0,True
PEPE,2025-08-24T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,1.0,2025-08-25T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-09-27T23:28:19Z,2025-09-27T00:00:00Z,8.0653e-06,0.0,True
PEPE,2025-08-24T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,1.0,2025-08-25T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-10-18T23:28:19Z,2025-10-18T00:00:00Z,5.8814e-06,0.0,True
PEPE,2025-09-14T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,2.0,2025-09-16T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-10-12T17:05:16Z,2025-10-12T00:00:00Z,6.7016e-06,0.0,True
PEPE,2025-09-14T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,2.0,2025-09-16T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-10-19T23:28:19Z,2025-10-19T00:00:00Z,6.13e-06,0.0,True
PEPE,2025-09-14T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,2.0,2025-09-16T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-11-09T23:28:19Z,2025-11-09T00:00:00Z,5.3445e-06,0.0,True
PEPE,2025-10-05T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,5.0,2025-10-10T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-11-05T17:05:16Z,2025-11-05T00:00:00Z,5.0621e-06,0.0,True
PEPE,2025-10-05T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,5.0,2025-10-10T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-11-12T23:28:19Z,2025-11-12T00:00:00Z,5.2696e-06,0.0,True
PEPE,2025-10-05T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,5.0,2025-10-10T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-12-03T23:28:19Z,2025-12-03T00:00:00Z,4.1696e-06,0.0,True
PEPE,2025-10-26T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-4.0,2025-10-22T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-11-17T17:05:16Z,2025-11-17T00:00:00Z,4.3555e-06,0.0,True
PEPE,2025-10-26T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-4.0,2025-10-22T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-11-24T23:28:19Z,2025-11-24T00:00:00Z,4.044e-06,0.0,True
PEPE,2025-10-26T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-4.0,2025-10-22T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-12-15T23:28:19Z,2025-12-15T00:00:00Z,3.7232e-06,0.0,True
PEPE,2025-10-26T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-4.0,2025-10-22T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-11-17T17:05:16Z,2025-11-17T00:00:00Z,4.3555e-06,0.0,True
PEPE,2025-10-26T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-4.0,2025-10-22T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-11-24T23:28:19Z,2025-11-24T00:00:00Z,4.044e-06,0.0,True
PEPE,2025-10-26T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-4.0,2025-10-22T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-12-15T23:28:19Z,2025-12-15T00:00:00Z,3.7232e-06,0.0,True
PEPE,2025-10-26T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-4.0,2025-10-22T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2025-11-17T17:05:16Z,2025-11-17T00:00:00Z,4.3555e-06,0.0,True
PEPE,2025-10-26T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-4.0,2025-10-22T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2025-11-24T23:28:19Z,2025-11-24T00:00:00Z,4.044e-06,0.0,True
PEPE,2025-10-26T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-4.0,2025-10-22T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2025-12-15T23:28:19Z,2025-12-15T00:00:00Z,3.7232e-06,0.0,True
PEPE,2026-02-08T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-7.0,2026-02-01T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2026-02-27T17:05:16Z,2026-02-27T00:00:00Z,3.319e-06,0.0,True
PEPE,2026-02-08T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-7.0,2026-02-01T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2026-03-06T23:28:19Z,2026-03-06T00:00:00Z,3.0372e-06,0.0,True
PEPE,2026-02-08T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,-7.0,2026-02-01T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2026-03-27T23:28:19Z,2026-03-27T00:00:00Z,2.9735e-06,0.0,True
PEPE,2026-02-08T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-7.0,2026-02-01T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2026-02-27T17:05:16Z,2026-02-27T00:00:00Z,3.319e-06,0.0,True
PEPE,2026-02-08T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-7.0,2026-02-01T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2026-03-06T23:28:19Z,2026-03-06T00:00:00Z,3.0372e-06,0.0,True
PEPE,2026-02-08T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-7.0,2026-02-01T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2026-03-27T23:28:19Z,2026-03-27T00:00:00Z,2.9735e-06,0.0,True
PEPE,2026-02-08T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-7.0,2026-02-01T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2026-02-27T17:05:16Z,2026-02-27T00:00:00Z,3.319e-06,0.0,True
PEPE,2026-02-08T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-7.0,2026-02-01T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2026-03-06T23:28:19Z,2026-03-06T00:00:00Z,3.0372e-06,0.0,True
PEPE,2026-02-08T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,-7.0,2026-02-01T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2026-03-27T23:28:19Z,2026-03-27T00:00:00Z,2.9735e-06,0.0,True
PEPE,2026-03-01T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,10.0,2026-03-11T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2026-04-06T17:05:16Z,2026-04-06T00:00:00Z,3.1509e-06,0.0,True
PEPE,2026-03-01T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,10.0,2026-03-11T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2026-04-13T23:28:19Z,2026-04-13T00:00:00Z,3.2e-06,0.0,True
PEPE,2026-03-01T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,10.0,2026-03-11T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2026-05-04T23:28:19Z,2026-05-04T00:00:00Z,3.5161e-06,0.0,True
PEPE,2026-03-01T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,10.0,2026-03-11T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2026-04-06T17:05:16Z,2026-04-06T00:00:00Z,3.1509e-06,0.0,True
PEPE,2026-03-01T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,10.0,2026-03-11T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2026-04-13T23:28:19Z,2026-04-13T00:00:00Z,3.2e-06,0.0,True
PEPE,2026-03-01T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,10.0,2026-03-11T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2026-05-04T23:28:19Z,2026-05-04T00:00:00Z,3.5161e-06,0.0,True
PEPE,2026-03-01T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,10.0,2026-03-11T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2026-04-06T17:05:16Z,2026-04-06T00:00:00Z,3.1509e-06,0.0,True
PEPE,2026-03-01T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,10.0,2026-03-11T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2026-04-13T23:28:19Z,2026-04-13T00:00:00Z,3.2e-06,0.0,True
PEPE,2026-03-01T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,10.0,2026-03-11T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2026-05-04T23:28:19Z,2026-05-04T00:00:00Z,3.5161e-06,0.0,True
RENDER,2024-10-13T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,4.0,2024-10-17T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2024-11-12T17:05:16Z,2024-11-12T00:00:00Z,7.1086,0.0,True
RENDER,2024-10-13T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,4.0,2024-10-17T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2024-11-19T23:28:19Z,2024-11-19T00:00:00Z,7.8417,0.0,True
RENDER,2024-10-13T00:00:00Z,1d,STRICT,UNIQUE_TOP_CANDIDATE,4.0,2024-10-17T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2024-12-10T23:28:19Z,2024-12-10T00:00:00Z,8.6289,0.0,True
RENDER,2024-10-13T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,4.0,2024-10-17T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2024-11-12T17:05:16Z,2024-11-12T00:00:00Z,7.1086,0.0,True
RENDER,2024-10-13T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,4.0,2024-10-17T00:00:00Z,2,EXTENSION,1.618,EXTENSION_1.618,HIGH,2024-11-19T23:28:19Z,2024-11-19T00:00:00Z,7.8417,0.0,True
RENDER,2024-10-13T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,4.0,2024-10-17T00:00:00Z,3,EXTENSION,2.618,EXTENSION_2.618,HIGH,2024-12-10T23:28:19Z,2024-12-10T00:00:00Z,8.6289,0.0,True
RENDER,2024-10-13T00:00:00Z,1d,MAX,UNIQUE_TOP_CANDIDATE,4.0,2024-10-17T00:00:00Z,1,EXTENSION,1.272,EXTENSION_1.272,HIGH,2024-11-12T17:05:16Z,2024-11-12T00:00:00Z,7.1086,0.0,True
